,year_week,user_id,time,freq,time_period
32398,2013-41,8381,12.5,7,Mid Noon
32400,2013-41,8399,23.31,5,Night
32401,2013-41,8403,3.19,4,Early Morning
32404,2013-41,8426,22.31,7,Night
32406,2013-41,8507,13.04,4,Mid Noon
32407,2013-41,8553,9.28,6,Late Morning
32410,2013-41,8602,7.46,3,Morning
32413,2013-41,8673,20.31,4,Evening
32414,2013-41,8679,20.39,3,Evening
32416,2013-41,8701,21.21,4,Night
32417,2013-41,8708,10.03,7,Late Morning
32418,2013-41,8721,20.0,7,Evening
32419,2013-41,8749,7.08,5,Morning
32421,2013-41,8767,16.32,6,After Noon
32422,2013-41,8768,2.0,7,Mid Night
32423,2013-41,8770,0.32,3,Mid Night
32429,2013-41,8835,5.53,4,Early Morning
32431,2013-41,8912,4.14,6,Early Morning
32432,2013-41,8924,9.54,3,Late Morning
32434,2013-41,8944,0.44,5,Mid Night
32435,2013-41,8945,12.01,6,Mid Noon
32437,2013-41,8989,10.24,3,Late Morning
32438,2013-41,9011,4.45,5,Early Morning
32439,2013-41,9031,22.58,3,Night
32440,2013-41,9042,7.51,6,Morning
32441,2013-41,9046,11.42,3,Late Morning
32443,2013-41,9076,10.21,5,Late Morning
32445,2013-41,9083,7.55,5,Morning
32448,2013-41,9120,4.37,3,Early Morning
32450,2013-41,9147,8.34,3,Morning
32451,2013-41,9281,6.46,4,Morning
32452,2013-41,9286,8.0,5,Morning
32453,2013-41,9290,17.04,4,After Noon
32454,2013-41,9303,17.26,5,After Noon
32455,2013-41,9306,17.15,3,After Noon
32456,2013-41,9312,11.49,7,Late Morning
32457,2013-41,9325,23.34,5,Night
32459,2013-41,9346,12.51,7,Mid Noon
32462,2013-41,9381,19.49,5,Evening
32463,2013-41,9400,20.39,6,Evening
32464,2013-41,9402,13.23,7,Mid Noon
32465,2013-41,9423,13.12,4,Mid Noon
32466,2013-41,9434,4.17,7,Early Morning
32468,2013-41,9436,6.49,7,Morning
32469,2013-41,9450,14.04,7,Mid Noon
32474,2013-41,9535,6.26,4,Morning
32475,2013-41,9540,18.23,7,Evening
32477,2013-41,9559,5.23,3,Early Morning
32479,2013-41,9582,16.43,6,After Noon
32480,2013-41,9584,22.12,6,Night
32481,2013-41,9591,1.25,6,Mid Night
32482,2013-41,9601,2.4,6,Mid Night
32485,2013-41,9641,22.44,6,Night
32486,2013-41,9645,1.56,5,Mid Night
32487,2013-41,9660,14.51,3,Mid Noon
32488,2013-41,9691,3.09,7,Early Morning
32489,2013-41,9694,12.18,5,Mid Noon
32491,2013-41,9699,7.33,5,Morning
32492,2013-41,9722,13.3,3,Mid Noon
32493,2013-41,9724,2.55,7,Mid Night
32494,2013-41,9728,8.36,6,Morning
32497,2013-41,9754,4.25,5,Early Morning
32498,2013-41,9771,22.12,7,Night
32500,2013-41,9823,12.36,3,Mid Noon
32501,2013-41,9841,20.37,4,Evening
32505,2013-41,9889,15.49,3,After Noon
32506,2013-41,9901,0.52,5,Mid Night
32508,2013-41,9925,19.43,5,Evening
32511,2013-41,9958,23.55,5,Night
32512,2013-41,9968,22.05,4,Night
32514,2013-41,9985,19.53,4,Evening
32515,2013-41,9991,22.5,6,Night
32516,2013-41,9992,11.42,4,Late Morning
32518,2013-41,10020,12.43,3,Mid Noon
32519,2013-41,10023,14.42,4,Mid Noon
32527,2013-41,10159,0.16,4,Mid Night
32529,2013-41,10212,22.17,3,Night
32530,2013-41,10222,21.16,3,Night
32533,2013-41,10238,8.38,3,Morning
32534,2013-41,10251,0.46,5,Mid Night
32535,2013-41,10258,8.3,6,Morning
32540,2013-41,10307,8.3,4,Morning
32541,2013-41,10311,17.57,4,After Noon
32542,2013-41,10320,19.35,7,Evening
32544,2013-41,10352,14.0,7,Mid Noon
32545,2013-41,10357,7.36,5,Morning
32546,2013-41,10388,4.11,6,Early Morning
32550,2013-41,10459,5.34,3,Early Morning
32551,2013-41,10465,7.44,3,Morning
32552,2013-41,10470,18.19,6,Evening
32554,2013-41,10514,0.25,3,Mid Night
32555,2013-41,10524,0.13,6,Mid Night
32559,2013-41,10599,14.11,7,Mid Noon
32560,2013-41,10602,1.41,5,Mid Night
32564,2013-41,10630,10.47,6,Late Morning
32566,2013-41,10647,10.48,5,Late Morning
32567,2013-41,10656,11.34,3,Late Morning
32568,2013-41,10663,19.26,3,Evening
32570,2013-41,10734,15.39,3,After Noon
32575,2013-41,10757,21.41,4,Night
32577,2013-41,10791,5.48,7,Early Morning
32579,2013-41,10827,0.04,3,Mid Night
32586,2013-41,10866,0.27,4,Mid Night
32590,2013-41,10953,12.15,7,Mid Noon
32591,2013-41,10961,12.48,3,Mid Noon
32592,2013-41,11015,17.57,3,After Noon
32596,2013-41,11039,5.55,6,Early Morning
32597,2013-41,11056,9.41,5,Late Morning
32600,2013-41,11067,4.54,5,Early Morning
32601,2013-41,11083,17.26,5,After Noon
32605,2013-41,11170,9.45,4,Late Morning
32607,2013-41,11186,14.3,5,Mid Noon
32608,2013-41,11195,12.44,6,Mid Noon
32609,2013-41,11240,9.11,7,Late Morning
32610,2013-41,11254,6.2,4,Morning
32611,2013-41,11267,5.58,6,Early Morning
32612,2013-41,11273,23.33,3,Night
32613,2013-41,11300,13.59,7,Mid Noon
32615,2013-41,11320,6.38,3,Morning
32617,2013-41,11347,11.52,3,Late Morning
32618,2013-41,11349,3.58,3,Early Morning
32620,2013-41,11379,16.55,3,After Noon
32623,2013-41,11428,19.39,7,Evening
32624,2013-41,11450,12.59,4,Mid Noon
32628,2013-41,11530,22.2,3,Night
32630,2013-41,11559,0.09,3,Mid Night
32632,2013-41,11588,21.55,3,Night
32635,2013-41,11622,5.55,3,Early Morning
32636,2013-41,11642,19.17,3,Evening
32637,2013-41,11688,5.23,6,Early Morning
32638,2013-41,11702,15.57,7,After Noon
32639,2013-41,11730,11.58,5,Late Morning
32642,2013-41,11801,11.06,3,Late Morning
32644,2013-41,11823,19.03,3,Evening
32648,2013-41,11873,20.14,5,Evening
32650,2013-41,11895,4.14,5,Early Morning
32651,2013-41,11909,15.54,3,After Noon
32652,2013-41,11920,23.4,5,Night
32654,2013-41,11939,4.59,3,Early Morning
32656,2013-41,11958,6.28,4,Morning
32658,2013-41,11961,19.33,3,Evening
32659,2013-41,11964,15.39,3,After Noon
32660,2013-41,11969,0.48,4,Mid Night
32661,2013-41,11975,11.1,4,Late Morning
32662,2013-42,10,22.08,4,Night
32663,2013-42,42,19.05,5,Evening
32664,2013-42,63,16.3,5,After Noon
32665,2013-42,69,10.15,6,Late Morning
32667,2013-42,82,2.1,4,Mid Night
32674,2013-42,168,3.16,5,Early Morning
32676,2013-42,197,0.26,3,Mid Night
32681,2013-42,230,22.47,7,Night
32683,2013-42,263,5.3,6,Early Morning
32685,2013-42,297,10.16,5,Late Morning
32689,2013-42,322,15.31,4,After Noon
32693,2013-42,445,3.26,7,Early Morning
32694,2013-42,450,19.18,3,Evening
32695,2013-42,462,15.09,3,After Noon
32696,2013-42,471,17.05,3,After Noon
32702,2013-42,512,20.52,5,Evening
32704,2013-42,529,23.41,3,Night
32705,2013-42,535,17.37,6,After Noon
32710,2013-42,603,6.03,7,Morning
32711,2013-42,605,23.1,7,Night
32718,2013-42,724,22.33,6,Night
32719,2013-42,728,16.04,6,After Noon
32721,2013-42,754,18.15,7,Evening
32722,2013-42,772,17.48,7,After Noon
32723,2013-42,783,20.34,4,Evening
32725,2013-42,845,10.46,3,Late Morning
32728,2013-42,885,12.35,7,Mid Noon
32729,2013-42,901,17.27,6,After Noon
32730,2013-42,906,22.49,6,Night
32731,2013-42,907,17.45,4,After Noon
32732,2013-42,912,19.15,4,Evening
32733,2013-42,928,1.28,3,Mid Night
32734,2013-42,932,0.06,3,Mid Night
32738,2013-42,980,12.04,3,Mid Noon
32740,2013-42,1017,20.39,3,Evening
32742,2013-42,1027,2.13,5,Mid Night
32743,2013-42,1055,22.44,4,Night
32744,2013-42,1072,8.5,5,Morning
32746,2013-42,1094,19.43,4,Evening
32747,2013-42,1099,11.26,3,Late Morning
32750,2013-42,1129,3.41,3,Early Morning
32753,2013-42,1155,22.34,6,Night
32754,2013-42,1163,21.1,4,Night
32756,2013-42,1202,3.07,6,Early Morning
32763,2013-42,1320,1.53,7,Mid Night
32765,2013-42,1343,11.56,5,Late Morning
32766,2013-42,1345,2.12,3,Mid Night
32767,2013-42,1350,18.42,3,Evening
32769,2013-42,1368,14.48,4,Mid Noon
32773,2013-42,1411,9.18,5,Late Morning
32775,2013-42,1434,8.22,7,Morning
32776,2013-42,1464,2.53,4,Mid Night
32779,2013-42,1479,10.56,4,Late Morning
32784,2013-42,1576,15.42,3,After Noon
32787,2013-42,1617,18.48,6,Evening
32793,2013-42,1709,20.11,4,Evening
32795,2013-42,1754,4.16,4,Early Morning
32796,2013-42,1769,5.43,7,Early Morning
32798,2013-42,1783,17.37,5,After Noon
32799,2013-42,1786,10.57,3,Late Morning
32800,2013-42,1811,16.09,5,After Noon
32802,2013-42,1821,18.44,4,Evening
32803,2013-42,1822,11.59,6,Late Morning
32806,2013-42,1865,15.06,7,After Noon
32808,2013-42,1879,4.13,3,Early Morning
32809,2013-42,1885,14.23,3,Mid Noon
32810,2013-42,1941,10.37,5,Late Morning
32812,2013-42,2002,12.57,3,Mid Noon
32815,2013-42,2042,0.11,4,Mid Night
32817,2013-42,2074,16.44,3,After Noon
32818,2013-42,2078,6.19,6,Morning
32819,2013-42,2080,22.04,6,Night
32821,2013-42,2159,8.45,3,Morning
32822,2013-42,2171,5.3,5,Early Morning
32823,2013-42,2193,1.24,5,Mid Night
32827,2013-42,2289,8.35,3,Morning
32829,2013-42,2300,17.01,7,After Noon
32830,2013-42,2316,16.02,7,After Noon
32833,2013-42,2324,8.12,4,Morning
32834,2013-42,2333,17.48,7,After Noon
32835,2013-42,2337,18.52,3,Evening
32836,2013-42,2339,4.02,6,Early Morning
32839,2013-42,2390,13.42,4,Mid Noon
32841,2013-42,2406,0.08,3,Mid Night
32846,2013-42,2447,11.4,5,Late Morning
32848,2013-42,2474,23.14,7,Night
32849,2013-42,2490,17.05,6,After Noon
32851,2013-42,2519,19.46,7,Evening
32853,2013-42,2539,19.26,7,Evening
32855,2013-42,2548,22.0,6,Night
32856,2013-42,2557,13.02,5,Mid Noon
32857,2013-42,2568,16.44,6,After Noon
32862,2013-42,2620,21.27,6,Night
32863,2013-42,2622,0.59,4,Mid Night
32864,2013-42,2658,22.34,7,Night
32865,2013-42,2672,11.01,7,Late Morning
32866,2013-42,2713,23.23,3,Night
32867,2013-42,2723,17.39,7,After Noon
32869,2013-42,2739,20.33,6,Evening
32870,2013-42,2744,3.21,5,Early Morning
32871,2013-42,2771,17.23,4,After Noon
32873,2013-42,2881,18.12,7,Evening
32876,2013-42,2889,14.14,5,Mid Noon
32877,2013-42,2895,16.29,3,After Noon
32878,2013-42,2915,19.45,3,Evening
32879,2013-42,2931,5.5,3,Early Morning
32884,2013-42,2993,1.39,3,Mid Night
32885,2013-42,3017,22.22,3,Night
32887,2013-42,3032,16.58,3,After Noon
32889,2013-42,3066,9.11,6,Late Morning
32891,2013-42,3087,14.52,5,Mid Noon
32892,2013-42,3093,18.14,7,Evening
32894,2013-42,3113,6.42,5,Morning
32896,2013-42,3139,17.13,4,After Noon
32897,2013-42,3160,20.17,7,Evening
32898,2013-42,3175,0.53,7,Mid Night
32903,2013-42,3217,15.3,7,After Noon
32904,2013-42,3226,4.55,7,Early Morning
32906,2013-42,3239,23.5,4,Night
32907,2013-42,3244,14.49,5,Mid Noon
32908,2013-42,3269,1.03,7,Mid Night
32912,2013-42,3339,4.04,6,Early Morning
32913,2013-42,3353,9.44,3,Late Morning
32918,2013-42,3397,21.35,5,Night
32919,2013-42,3409,7.45,3,Morning
32920,2013-42,3411,3.41,4,Early Morning
32922,2013-42,3451,6.11,6,Morning
32927,2013-42,3531,5.06,7,Early Morning
32938,2013-42,3609,7.36,4,Morning
32940,2013-42,3623,14.34,7,Mid Noon
32941,2013-42,3642,21.59,5,Night
32942,2013-42,3644,5.03,4,Early Morning
32943,2013-42,3671,2.21,3,Mid Night
32946,2013-42,3718,12.4,3,Mid Noon
32948,2013-42,3812,22.52,6,Night
32949,2013-42,3819,5.56,3,Early Morning
32950,2013-42,3824,7.0,4,Morning
32952,2013-42,3843,18.53,5,Evening
32953,2013-42,3863,1.51,5,Mid Night
32954,2013-42,3867,12.59,3,Mid Noon
32959,2013-42,3957,9.43,7,Late Morning
32960,2013-42,3960,19.32,5,Evening
32961,2013-42,4017,9.27,3,Late Morning
32962,2013-42,4019,8.28,7,Morning
32963,2013-42,4022,18.11,7,Evening
32969,2013-42,4105,10.29,4,Late Morning
32970,2013-42,4141,7.56,5,Morning
32971,2013-42,4143,17.12,7,After Noon
32972,2013-42,4145,8.11,6,Morning
32973,2013-42,4181,17.46,3,After Noon
32975,2013-42,4186,10.51,7,Late Morning
32979,2013-42,4216,8.36,3,Morning
32980,2013-42,4217,3.32,6,Early Morning
32981,2013-42,4223,5.41,5,Early Morning
32982,2013-42,4234,2.23,7,Mid Night
32985,2013-42,4248,22.21,7,Night
32986,2013-42,4263,22.07,7,Night
32987,2013-42,4269,22.36,5,Night
32988,2013-42,4282,18.33,6,Evening
32989,2013-42,4295,3.28,7,Early Morning
32990,2013-42,4296,13.07,4,Mid Noon
32991,2013-42,4317,12.21,4,Mid Noon
32993,2013-42,4335,14.23,4,Mid Noon
32994,2013-42,4354,2.3,6,Mid Night
32995,2013-42,4371,21.45,4,Night
32996,2013-42,4402,19.49,7,Evening
32997,2013-42,4403,21.58,4,Night
33000,2013-42,4428,8.03,4,Morning
33001,2013-42,4444,6.19,4,Morning
33003,2013-42,4472,14.18,6,Mid Noon
33004,2013-42,4481,9.28,3,Late Morning
33005,2013-42,4485,6.2,4,Morning
33006,2013-42,4489,5.58,5,Early Morning
33008,2013-42,4497,12.01,3,Mid Noon
33009,2013-42,4560,22.54,5,Night
33014,2013-42,4612,15.4,4,After Noon
33017,2013-42,4619,15.29,4,After Noon
33022,2013-42,4713,2.03,6,Mid Night
33023,2013-42,4742,16.5,4,After Noon
33024,2013-42,4745,4.24,7,Early Morning
33026,2013-42,4780,11.07,4,Late Morning
33027,2013-42,4785,21.21,6,Night
33029,2013-42,4793,5.27,5,Early Morning
33030,2013-42,4803,17.41,5,After Noon
33034,2013-42,4835,3.07,7,Early Morning
33035,2013-42,4837,17.5,6,After Noon
33036,2013-42,4844,3.05,3,Early Morning
33041,2013-42,4921,20.36,3,Evening
33047,2013-42,4965,23.09,7,Night
33049,2013-42,5013,17.55,3,After Noon
33051,2013-42,5057,10.05,6,Late Morning
33053,2013-42,5067,14.48,4,Mid Noon
33054,2013-42,5071,23.53,5,Night
33056,2013-42,5101,18.36,7,Evening
33059,2013-42,5151,23.34,5,Night
33062,2013-42,5200,15.31,3,After Noon
33063,2013-42,5210,5.0,4,Early Morning
33065,2013-42,5240,8.56,6,Morning
33067,2013-42,5259,7.42,4,Morning
33069,2013-42,5281,11.54,4,Late Morning
33070,2013-42,5297,17.32,7,After Noon
33078,2013-42,5364,16.27,4,After Noon
33083,2013-42,5386,8.02,7,Morning
33084,2013-42,5407,18.55,4,Evening
33085,2013-42,5415,20.35,5,Evening
33090,2013-42,5463,22.09,6,Night
33093,2013-42,5494,7.39,5,Morning
33094,2013-42,5507,10.32,7,Late Morning
33096,2013-42,5547,23.39,3,Night
33098,2013-42,5552,19.45,6,Evening
33103,2013-42,5609,17.42,5,After Noon
33107,2013-42,5682,10.22,7,Late Morning
33108,2013-42,5685,5.08,5,Early Morning
33110,2013-42,5714,22.24,4,Night
33114,2013-42,5828,8.09,3,Morning
33115,2013-42,5830,22.13,6,Night
33117,2013-42,5861,7.08,7,Morning
33119,2013-42,5939,12.38,7,Mid Noon
33120,2013-42,5944,21.49,3,Night
33122,2013-42,5965,8.21,7,Morning
33123,2013-42,6016,15.29,3,After Noon
33126,2013-42,6064,15.38,6,After Noon
33127,2013-42,6070,3.16,5,Early Morning
33129,2013-42,6135,15.1,4,After Noon
33130,2013-42,6148,9.3,3,Late Morning
33132,2013-42,6171,2.05,6,Mid Night
33133,2013-42,6187,12.15,4,Mid Noon
33134,2013-42,6204,9.49,7,Late Morning
33136,2013-42,6238,4.47,3,Early Morning
33137,2013-42,6242,10.19,3,Late Morning
33139,2013-42,6282,14.29,6,Mid Noon
33140,2013-42,6284,8.14,5,Morning
33141,2013-42,6312,19.47,7,Evening
33142,2013-42,6322,22.55,5,Night
33144,2013-42,6370,20.19,5,Evening
33146,2013-42,6388,14.29,7,Mid Noon
33148,2013-42,6405,20.42,7,Evening
33150,2013-42,6464,22.09,7,Night
33151,2013-42,6504,10.25,5,Late Morning
33152,2013-42,6506,10.54,4,Late Morning
33156,2013-42,6590,13.51,4,Mid Noon
33158,2013-42,6633,22.55,4,Night
33160,2013-42,6729,5.45,3,Early Morning
33162,2013-42,6741,5.54,5,Early Morning
33164,2013-42,6757,18.59,6,Evening
33170,2013-42,6865,6.37,3,Morning
33171,2013-42,6870,6.32,4,Morning
33173,2013-42,6909,15.47,7,After Noon
33174,2013-42,6914,12.49,7,Mid Noon
33175,2013-42,6938,4.35,4,Early Morning
33176,2013-42,6966,2.04,3,Mid Night
33177,2013-42,6978,15.25,3,After Noon
33178,2013-42,6988,3.36,3,Early Morning
33179,2013-42,6992,9.19,3,Late Morning
33183,2013-42,7023,8.42,3,Morning
33184,2013-42,7029,0.17,3,Mid Night
33185,2013-42,7071,4.45,5,Early Morning
33187,2013-42,7101,9.57,4,Late Morning
33188,2013-42,7104,20.01,4,Evening
33189,2013-42,7107,1.51,3,Mid Night
33192,2013-42,7120,11.44,7,Late Morning
33193,2013-42,7131,12.43,4,Mid Noon
33195,2013-42,7153,7.48,5,Morning
33196,2013-42,7172,2.17,3,Mid Night
33199,2013-42,7194,20.05,4,Evening
33200,2013-42,7209,1.54,3,Mid Night
33201,2013-42,7210,19.17,7,Evening
33203,2013-42,7248,7.46,6,Morning
33204,2013-42,7257,17.02,3,After Noon
33207,2013-42,7375,0.41,7,Mid Night
33210,2013-42,7431,17.38,7,After Noon
33211,2013-42,7436,12.44,3,Mid Noon
33215,2013-42,7511,5.28,7,Early Morning
33216,2013-42,7536,11.39,7,Late Morning
33217,2013-42,7556,10.46,3,Late Morning
33219,2013-42,7572,20.4,7,Evening
33220,2013-42,7590,0.51,7,Mid Night
33221,2013-42,7600,0.05,5,Mid Night
33222,2013-42,7608,11.43,7,Late Morning
33225,2013-42,7644,9.54,4,Late Morning
33228,2013-42,7682,7.05,3,Morning
33230,2013-42,7688,2.18,7,Mid Night
33231,2013-42,7691,18.32,3,Evening
33233,2013-42,7705,13.54,3,Mid Noon
33237,2013-42,7772,5.42,5,Early Morning
33238,2013-42,7789,18.5,3,Evening
33239,2013-42,7798,7.56,5,Morning
33241,2013-42,7818,0.44,3,Mid Night
33242,2013-42,7878,13.02,7,Mid Noon
33243,2013-42,7899,5.36,6,Early Morning
33244,2013-42,7926,5.04,7,Early Morning
33246,2013-42,7971,9.46,5,Late Morning
33248,2013-42,8010,0.23,4,Mid Night
33249,2013-42,8029,16.15,7,After Noon
33250,2013-42,8031,5.0,5,Early Morning
33254,2013-42,8048,8.0,4,Morning
33256,2013-42,8068,20.02,6,Evening
33257,2013-42,8069,22.55,3,Night
33258,2013-42,8071,10.51,4,Late Morning
33262,2013-42,8166,18.32,6,Evening
33263,2013-42,8196,19.55,4,Evening
33264,2013-42,8220,8.13,4,Morning
33265,2013-42,8221,23.45,3,Night
33268,2013-42,8243,5.15,7,Early Morning
33270,2013-42,8259,15.04,4,After Noon
33272,2013-42,8280,13.39,7,Mid Noon
33274,2013-42,8297,1.13,5,Mid Night
33275,2013-42,8310,21.1,6,Night
33278,2013-42,8381,12.5,5,Mid Noon
33279,2013-42,8399,23.31,4,Night
33283,2013-42,8426,22.31,7,Night
33284,2013-42,8435,16.17,3,After Noon
33287,2013-42,8493,7.54,3,Morning
33291,2013-42,8538,2.55,3,Mid Night
33292,2013-42,8553,9.28,3,Late Morning
33294,2013-42,8602,7.46,4,Morning
33296,2013-42,8654,11.1,3,Late Morning
33298,2013-42,8679,20.39,4,Evening
33299,2013-42,8689,9.02,3,Late Morning
33300,2013-42,8701,21.21,4,Night
33302,2013-42,8708,10.03,3,Late Morning
33303,2013-42,8721,20.0,7,Evening
33304,2013-42,8749,7.08,4,Morning
33305,2013-42,8760,13.55,3,Mid Noon
33306,2013-42,8767,16.32,6,After Noon
33307,2013-42,8768,2.0,7,Mid Night
33308,2013-42,8770,0.32,4,Mid Night
33314,2013-42,8912,4.14,7,Early Morning
33315,2013-42,8924,9.54,3,Late Morning
33316,2013-42,8944,0.44,4,Mid Night
33317,2013-42,8945,12.01,5,Mid Noon
33321,2013-42,9031,22.58,3,Night
33322,2013-42,9042,7.51,6,Morning
33325,2013-42,9076,10.21,3,Late Morning
33326,2013-42,9079,22.41,3,Night
33327,2013-42,9083,7.55,7,Morning
33330,2013-42,9120,4.37,3,Early Morning
33333,2013-42,9164,2.23,5,Mid Night
33338,2013-42,9281,6.46,7,Morning
33340,2013-42,9290,17.04,5,After Noon
33341,2013-42,9303,17.26,5,After Noon
33342,2013-42,9312,11.49,7,Late Morning
33343,2013-42,9325,23.34,3,Night
33344,2013-42,9345,20.35,5,Evening
33345,2013-42,9346,12.51,7,Mid Noon
33346,2013-42,9358,13.38,3,Mid Noon
33347,2013-42,9374,17.46,5,After Noon
33348,2013-42,9381,19.49,5,Evening
33349,2013-42,9400,20.39,5,Evening
33350,2013-42,9402,13.23,7,Mid Noon
33351,2013-42,9423,13.12,6,Mid Noon
33352,2013-42,9434,4.17,7,Early Morning
33354,2013-42,9436,6.49,3,Morning
33355,2013-42,9450,14.04,6,Mid Noon
33358,2013-42,9464,22.2,3,Night
33359,2013-42,9504,5.03,3,Early Morning
33360,2013-42,9532,11.09,4,Late Morning
33361,2013-42,9535,6.26,3,Morning
33362,2013-42,9540,18.23,7,Evening
33364,2013-42,9559,5.23,3,Early Morning
33366,2013-42,9582,16.43,6,After Noon
33367,2013-42,9584,22.12,6,Night
33368,2013-42,9591,1.25,3,Mid Night
33369,2013-42,9601,2.4,7,Mid Night
33370,2013-42,9615,16.49,3,After Noon
33371,2013-42,9641,22.44,4,Night
33372,2013-42,9645,1.56,5,Mid Night
33373,2013-42,9660,14.51,6,Mid Noon
33375,2013-42,9691,3.09,6,Early Morning
33376,2013-42,9694,12.18,6,Mid Noon
33377,2013-42,9695,10.08,3,Late Morning
33378,2013-42,9699,7.33,5,Morning
33380,2013-42,9724,2.55,7,Mid Night
33381,2013-42,9728,8.36,5,Morning
33382,2013-42,9746,18.42,3,Evening
33385,2013-42,9754,4.25,4,Early Morning
33386,2013-42,9771,22.12,7,Night
33387,2013-42,9806,13.07,4,Mid Noon
33388,2013-42,9823,12.36,4,Mid Noon
33389,2013-42,9841,20.37,7,Evening
33391,2013-42,9863,7.25,3,Morning
33393,2013-42,9901,0.52,3,Mid Night
33397,2013-42,9958,23.55,7,Night
33398,2013-42,9968,22.05,5,Night
33399,2013-42,9972,19.47,3,Evening
33400,2013-42,9985,19.53,6,Evening
33401,2013-42,9991,22.5,3,Night
33404,2013-42,10023,14.42,3,Mid Noon
33407,2013-42,10104,21.43,4,Night
33408,2013-42,10153,2.0,5,Mid Night
33414,2013-42,10222,21.16,3,Night
33415,2013-42,10225,22.16,4,Night
33417,2013-42,10238,8.38,5,Morning
33418,2013-42,10251,0.46,3,Mid Night
33419,2013-42,10258,8.3,7,Morning
33422,2013-42,10307,8.3,6,Morning
33423,2013-42,10311,17.57,3,After Noon
33424,2013-42,10320,19.35,7,Evening
33425,2013-42,10349,3.05,5,Early Morning
33426,2013-42,10352,14.0,6,Mid Noon
33427,2013-42,10357,7.36,4,Morning
33428,2013-42,10388,4.11,6,Early Morning
33432,2013-42,10459,5.34,4,Early Morning
33433,2013-42,10470,18.19,7,Evening
33434,2013-42,10514,0.25,4,Mid Night
33435,2013-42,10524,0.13,7,Mid Night
33439,2013-42,10599,14.11,7,Mid Noon
33440,2013-42,10602,1.41,5,Mid Night
33443,2013-42,10621,2.5,5,Mid Night
33444,2013-42,10630,10.47,3,Late Morning
33446,2013-42,10644,20.04,4,Evening
33447,2013-42,10647,10.48,5,Late Morning
33448,2013-42,10656,11.34,4,Late Morning
33449,2013-42,10663,19.26,3,Evening
33450,2013-42,10734,15.39,4,After Noon
33452,2013-42,10745,8.1,4,Morning
33454,2013-42,10753,5.57,3,Early Morning
33455,2013-42,10757,21.41,5,Night
33458,2013-42,10791,5.48,7,Early Morning
33462,2013-42,10840,11.53,3,Late Morning
33465,2013-42,10866,0.27,6,Mid Night
33467,2013-42,10913,7.09,3,Morning
33468,2013-42,10953,12.15,6,Mid Noon
33469,2013-42,10961,12.48,4,Mid Noon
33471,2013-42,11015,17.57,5,After Noon
33473,2013-42,11024,21.02,4,Night
33475,2013-42,11039,5.55,3,Early Morning
33476,2013-42,11061,2.36,3,Mid Night
33478,2013-42,11067,4.54,5,Early Morning
33479,2013-42,11083,17.26,5,After Noon
33480,2013-42,11160,17.52,5,After Noon
33481,2013-42,11170,9.45,3,Late Morning
33483,2013-42,11186,14.3,4,Mid Noon
33484,2013-42,11195,12.44,5,Mid Noon
33487,2013-42,11240,9.11,4,Late Morning
33488,2013-42,11254,6.2,4,Morning
33489,2013-42,11267,5.58,4,Early Morning
33490,2013-42,11273,23.33,5,Night
33492,2013-42,11300,13.59,7,Mid Noon
33493,2013-42,11310,21.19,3,Night
33494,2013-42,11320,6.38,3,Morning
33495,2013-42,11344,7.02,3,Morning
33497,2013-42,11349,3.58,3,Early Morning
33498,2013-42,11379,16.55,5,After Noon
33500,2013-42,11423,11.27,3,Late Morning
33501,2013-42,11428,19.39,7,Evening
33502,2013-42,11450,12.59,5,Mid Noon
33506,2013-42,11527,8.13,4,Morning
33507,2013-42,11530,22.2,5,Night
33508,2013-42,11541,11.06,4,Late Morning
33509,2013-42,11559,0.09,3,Mid Night
33510,2013-42,11573,8.5,4,Morning
33513,2013-42,11622,5.55,5,Early Morning
33515,2013-42,11642,19.17,4,Evening
33516,2013-42,11688,5.23,7,Early Morning
33517,2013-42,11702,15.57,5,After Noon
